msEntrez,Association,PMID,Source
54636,ID/DD,27030146,DBD-Genes-Full-Data
54636,ID/DD,26790960,DBD-Genes-Full-Data
54636,ID/DD,27159028,DBD-Genes-Full-Data
229542,ID/DD,27159321,DBD-Genes-Full-Data
58234,ID/DD,26757139,DBD-Genes-Full-Data
109652,ID/DD,23020937,DBD-Genes-Full-Data
109652,ID/DD,24117009,DBD-Genes-Full-Data
109652,ID/DD,24997716,DBD-Genes-Full-Data
11564,ID/DD,24781210,DBD-Genes-Full-Data
11564,ID/DD,20177786,DBD-Genes-Full-Data
230793,ID/DD,25363768,DBD-Genes-Full-Data
230793,ID/DD,24791903,DBD-Genes-Full-Data
230793,ID/DD,24791903,DBD-Genes-Full-Data
230793,ID/DD,24791903,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
230793,ID/DD,27148574,DBD-Genes-Full-Data
52906,ID/DD,26541515,DBD-Genes-Full-Data
52906,ID/DD,25920555,DBD-Genes-Full-Data
52906,ID/DD,25920555,DBD-Genes-Full-Data
52906,ID/DD,25920555,DBD-Genes-Full-Data
13722,ID/DD,26350204,DBD-Genes-Full-Data
13722,ID/DD,26350204,DBD-Genes-Full-Data
23797,ID/DD,25424989,DBD-Genes-Full-Data
381903,ID/DD,26350204,DBD-Genes-Full-Data
381903,ID/DD,26350204,DBD-Genes-Full-Data
74018,ID/DD,27159321,DBD-Genes-Full-Data
74018,ID/DD,24704789,DBD-Genes-Full-Data
67489,ID/DD,24781758,DBD-Genes-Full-Data
67489,ID/DD,24700674,DBD-Genes-Full-Data
67489,ID/DD,22290197,DBD-Genes-Full-Data
67489,ID/DD,21620353,DBD-Genes-Full-Data
67489,ID/DD,26350204,DBD-Genes-Full-Data
67489,ID/DD,26350204,DBD-Genes-Full-Data
108011,ID/DD,26350204,DBD-Genes-Full-Data
108011,ID/DD,26350204,DBD-Genes-Full-Data
108011,ID/DD,23472171,DBD-Genes-Full-Data
11781,ID/DD,26350204,DBD-Genes-Full-Data
11781,ID/DD,26029708,DBD-Genes-Full-Data
11781,ID/DD,25496299,DBD-Genes-Full-Data
99371,ID/DD,26350204,DBD-Genes-Full-Data
99371,ID/DD,23812912,DBD-Genes-Full-Data
99371,ID/DD,23755938,DBD-Genes-Full-Data
99371,ID/DD,19384555,DBD-Genes-Full-Data
77044,ID/DD,26238514,DBD-Genes-Full-Data
77044,ID/DD,26238514,DBD-Genes-Full-Data
11886,ID/DD,25847462,DBD-Genes-Full-Data
11886,ID/DD,25847462,DBD-Genes-Full-Data
77987,ID/DD,26350204,DBD-Genes-Full-Data
77987,ID/DD,26350204,DBD-Genes-Full-Data
77987,ID/DD,26350204,DBD-Genes-Full-Data
12316,ID/DD,26846091,DBD-Genes-Full-Data
12316,ID/DD,26846091,DBD-Genes-Full-Data
12316,ID/DD,24691052,DBD-Genes-Full-Data
12316,ID/DD,22823409,DBD-Genes-Full-Data
12316,ID/DD,19332161,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
12316,ID/DD,27250695,DBD-Genes-Full-Data
228790,ID/DD,25921057,DBD-Genes-Full-Data
228790,ID/DD,25921057,DBD-Genes-Full-Data
228790,ID/DD,25921057,DBD-Genes-Full-Data
228790,ID/DD,25921057,DBD-Genes-Full-Data
228790,ID/DD,26350204,DBD-Genes-Full-Data
228790,ID/DD,26350204,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,21706002,DBD-Genes-Full-Data
228790,ID/DD,22419483,DBD-Genes-Full-Data
228790,ID/DD,22419483,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,26350204,DBD-Genes-Full-Data
11920,ID/DD,27159321,DBD-Genes-Full-Data
67378,ID/DD,25533962,DBD-Genes-Full-Data
67378,ID/DD,26518167,DBD-Genes-Full-Data
67378,ID/DD,26078953,DBD-Genes-Full-Data
67378,ID/DD,26325687,DBD-Genes-Full-Data
67378,ID/DD,24849935,DBD-Genes-Full-Data
67378,ID/DD,24849935,DBD-Genes-Full-Data
67378,ID/DD,24849935,DBD-Genes-Full-Data
67378,ID/DD,24849935,DBD-Genes-Full-Data
67378,ID/DD,21052717,DBD-Genes-Full-Data
102774,ID/DD,26518167,DBD-Genes-Full-Data
71492,ID/DD,25533962,DBD-Genes-Full-Data
71492,ID/DD,25553308,DBD-Genes-Full-Data
14025,ID/DD,25979662,DBD-Genes-Full-Data
382236,ID/DD,26350204,DBD-Genes-Full-Data
382236,ID/DD,24462886,DBD-Genes-Full-Data
382236,ID/DD,24462886,DBD-Genes-Full-Data
382236,ID/DD,17668385,DBD-Genes-Full-Data
382236,ID/DD,17668385,DBD-Genes-Full-Data
277939,ID/DD,24997988,DBD-Genes-Full-Data
73692,ID/DD,25533962,DBD-Genes-Full-Data
73692,ID/DD,24178751,DBD-Genes-Full-Data
73692,ID/DD,24178751,DBD-Genes-Full-Data
73692,ID/DD,24178751,DBD-Genes-Full-Data
73692,ID/DD,22425360,DBD-Genes-Full-Data
73692,ID/DD,22425360,DBD-Genes-Full-Data
73692,ID/DD,22425360,DBD-Genes-Full-Data
73692,ID/DD,25920555,DBD-Genes-Full-Data
73692,ID/DD,25920555,DBD-Genes-Full-Data
73692,ID/DD,25920555,DBD-Genes-Full-Data
73692,ID/DD,25920555,DBD-Genes-Full-Data
73692,ID/DD,25920555,DBD-Genes-Full-Data
12286,ID/DD,25596066,DBD-Genes-Full-Data
12286,ID/DD,25596066,DBD-Genes-Full-Data
12286,ID/DD,25596066,DBD-Genes-Full-Data
12286,ID/DD,25596066,DBD-Genes-Full-Data
12286,ID/DD,27250579,DBD-Genes-Full-Data
100072,ID/DD,25533962,DBD-Genes-Full-Data
100072,ID/DD,24738973,DBD-Genes-Full-Data
100072,ID/DD,24738973,DBD-Genes-Full-Data
231214,ID/DD,26350204,DBD-Genes-Full-Data
231214,ID/DD,26350204,DBD-Genes-Full-Data
231214,ID/DD,26350204,DBD-Genes-Full-Data
231214,ID/DD,26350204,DBD-Genes-Full-Data
231214,ID/DD,26350204,DBD-Genes-Full-Data
231214,ID/DD,21068128,DBD-Genes-Full-Data
231214,ID/DD,25920555,DBD-Genes-Full-Data
245684,ID/DD,25223753,DBD-Genes-Full-Data
245684,ID/DD,25223753,DBD-Genes-Full-Data
245684,ID/DD,22511892,DBD-Genes-Full-Data
245684,ID/DD,22738016,DBD-Genes-Full-Data
245684,ID/DD,25223753,DBD-Genes-Full-Data
12914,ID/DD,25106414,DBD-Genes-Full-Data
12914,ID/DD,25768348,DBD-Genes-Full-Data
12914,ID/DD,19938080,DBD-Genes-Full-Data
12914,ID/DD,26350204,DBD-Genes-Full-Data
12914,ID/DD,26603346,DBD-Genes-Full-Data
12914,ID/DD,25768348,DBD-Genes-Full-Data
12914,ID/DD,27165009,DBD-Genes-Full-Data
12914,ID/DD,27165009,DBD-Genes-Full-Data
12914,ID/DD,27165009,DBD-Genes-Full-Data
12914,ID/DD,27165009,DBD-Genes-Full-Data
13018,ID/DD,25363768,DBD-Genes-Full-Data
13018,ID/DD,23746550,DBD-Genes-Full-Data
13018,ID/DD,23746550,DBD-Genes-Full-Data
18163,ID/DD,25839933,DBD-Genes-Full-Data
55936,ID/DD,26350204,DBD-Genes-Full-Data
55936,ID/DD,26350204,DBD-Genes-Full-Data
13048,ID/DD,26350204,DBD-Genes-Full-Data
53310,ID/DD,25649377,DBD-Genes-Full-Data
53310,ID/DD,19795139,DBD-Genes-Full-Data
53310,ID/DD,15185169,DBD-Genes-Full-Data
53310,ID/DD,15185169,DBD-Genes-Full-Data
53310,ID/DD,15185169,DBD-Genes-Full-Data
13435,ID/DD,24614070,DBD-Genes-Full-Data
13435,ID/DD,24614070,DBD-Genes-Full-Data
13435,ID/DD,27317772,DBD-Genes-Full-Data
13435,ID/DD,27317772,DBD-Genes-Full-Data
13712,ID/DD,26350204,DBD-Genes-Full-Data
13712,ID/DD,26350204,DBD-Genes-Full-Data
83603,ID/DD,24571530,DBD-Genes-Full-Data
83603,ID/DD,22100072,DBD-Genes-Full-Data
83603,ID/DD,22100072,DBD-Genes-Full-Data
58523,ID/DD,26350204,DBD-Genes-Full-Data
58523,ID/DD,26350204,DBD-Genes-Full-Data
58523,ID/DD,26350204,DBD-Genes-Full-Data
58523,ID/DD,26350204,DBD-Genes-Full-Data
319955,ID/DD,26350204,DBD-Genes-Full-Data
319955,ID/DD,25376329,DBD-Genes-Full-Data
319955,ID/DD,21477668,DBD-Genes-Full-Data
246179,ID/DD,26350204,DBD-Genes-Full-Data
246179,ID/DD,26350204,DBD-Genes-Full-Data
192176,ID/DD,16684786,DBD-Genes-Full-Data
192176,ID/DD,23032111,DBD-Genes-Full-Data
14265,ID/DD,25167861,DBD-Genes-Full-Data
14265,ID/DD,25693964,DBD-Genes-Full-Data
14265,ID/DD,20799337,DBD-Genes-Full-Data
14265,ID/DD,20799337,DBD-Genes-Full-Data
14265,ID/DD,21267007,DBD-Genes-Full-Data
14265,ID/DD,26819560,DBD-Genes-Full-Data
15228,ID/DD,25590979,DBD-Genes-Full-Data
15228,ID/DD,21441262,DBD-Genes-Full-Data
15228,ID/DD,21441262,DBD-Genes-Full-Data
15228,ID/DD,21441262,DBD-Genes-Full-Data
15228,ID/DD,21441262,DBD-Genes-Full-Data
15228,ID/DD,26364767,DBD-Genes-Full-Data
15228,ID/DD,26364767,DBD-Genes-Full-Data
15228,ID/DD,24412290,DBD-Genes-Full-Data
15228,ID/DD,22129046,DBD-Genes-Full-Data
15228,ID/DD,20734096,DBD-Genes-Full-Data
15228,ID/DD,19806373,DBD-Genes-Full-Data
15228,ID/DD,19806373,DBD-Genes-Full-Data
15228,ID/DD,19578037,DBD-Genes-Full-Data
15228,ID/DD,19564653,DBD-Genes-Full-Data
15228,ID/DD,19564653,DBD-Genes-Full-Data
15228,ID/DD,18571142,DBD-Genes-Full-Data
15228,ID/DD,26993267,DBD-Genes-Full-Data
15228,ID/DD,26993267,DBD-Genes-Full-Data
15228,ID/DD,26993267,DBD-Genes-Full-Data
14734,ID/DD,26350204,DBD-Genes-Full-Data
14734,ID/DD,25339544,DBD-Genes-Full-Data
14734,ID/DD,21434539,DBD-Genes-Full-Data
14734,ID/DD,20950395,DBD-Genes-Full-Data
14734,ID/DD,26692054,DBD-Genes-Full-Data
236798,ID/DD,26350204,DBD-Genes-Full-Data
236798,ID/DD,26350204,DBD-Genes-Full-Data
236798,ID/DD,26350204,DBD-Genes-Full-Data
14804,ID/DD,24508361,DBD-Genes-Full-Data
208727,ID/DD,20691407,DBD-Genes-Full-Data
208727,ID/DD,20691407,DBD-Genes-Full-Data
70315,ID/DD,25326637,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,24403048,DBD-Genes-Full-Data
70315,ID/DD,26671848,DBD-Genes-Full-Data
70315,ID/DD,26671848,DBD-Genes-Full-Data
70315,ID/DD,26671848,DBD-Genes-Full-Data
235439,ID/DD,26153217,DBD-Genes-Full-Data
235439,ID/DD,27108999,DBD-Genes-Full-Data
15211,ID/DD,26350204,DBD-Genes-Full-Data
15211,ID/DD,26350204,DBD-Genes-Full-Data
320332,ID/DD,26350204,DBD-Genes-Full-Data
320332,ID/DD,26350204,DBD-Genes-Full-Data
320332,ID/DD,26350204,DBD-Genes-Full-Data
15273,ID/DD,27003583,DBD-Genes-Full-Data
15273,ID/DD,27003583,DBD-Genes-Full-Data
15273,ID/DD,27003583,DBD-Genes-Full-Data
15273,ID/DD,27003583,DBD-Genes-Full-Data
15273,ID/DD,27003583,DBD-Genes-Full-Data
15273,ID/DD,23020937,DBD-Genes-Full-Data
15273,ID/DD,26153216,DBD-Genes-Full-Data
15273,ID/DD,26153216,DBD-Genes-Full-Data
15273,ID/DD,26153216,DBD-Genes-Full-Data
15394,ID/DD,16155570,DBD-Genes-Full-Data
15976,ID/DD,26350204,DBD-Genes-Full-Data
15976,ID/DD,26350204,DBD-Genes-Full-Data
244349,ID/DD,25728775,DBD-Genes-Full-Data
244349,ID/DD,25728775,DBD-Genes-Full-Data
244349,ID/DD,25728775,DBD-Genes-Full-Data
244349,ID/DD,25728775,DBD-Genes-Full-Data
244349,ID/DD,25728777,DBD-Genes-Full-Data
244349,ID/DD,25728777,DBD-Genes-Full-Data
244349,ID/DD,25728777,DBD-Genes-Full-Data
244349,ID/DD,25728777,DBD-Genes-Full-Data
244349,ID/DD,25728777,DBD-Genes-Full-Data
244349,ID/DD,27133397,DBD-Genes-Full-Data
244349,ID/DD,27133397,DBD-Genes-Full-Data
244349,ID/DD,27133397,DBD-Genes-Full-Data
212919,ID/DD,22693283,DBD-Genes-Full-Data
72320,ID/DD,23427148,DBD-Genes-Full-Data
72320,ID/DD,23427148,DBD-Genes-Full-Data
72320,ID/DD,23427148,DBD-Genes-Full-Data
245555,ID/DD,25590979,DBD-Genes-Full-Data
245555,ID/DD,25900396,DBD-Genes-Full-Data
245555,ID/DD,23615299,DBD-Genes-Full-Data
245555,ID/DD,23615299,DBD-Genes-Full-Data
245555,ID/DD,26576034,DBD-Genes-Full-Data
245555,ID/DD,25900396,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,24281367,DBD-Genes-Full-Data
16551,ID/DD,25115524,DBD-Genes-Full-Data
16551,ID/DD,25115524,DBD-Genes-Full-Data
16551,ID/DD,26846091,DBD-Genes-Full-Data
16551,ID/DD,27212378,DBD-Genes-Full-Data
67703,ID/DD,26411299,DBD-Genes-Full-Data
381022,ID/DD,25896430,DBD-Genes-Full-Data
381022,ID/DD,25896430,DBD-Genes-Full-Data
381022,ID/DD,25896430,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,25755104,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,24739679,DBD-Genes-Full-Data
381022,ID/DD,26350204,DBD-Genes-Full-Data
28036,ID/DD,26350204,DBD-Genes-Full-Data
28036,ID/DD,26350204,DBD-Genes-Full-Data
28036,ID/DD,26374271,DBD-Genes-Full-Data
28036,ID/DD,22865833,DBD-Genes-Full-Data
28036,ID/DD,26607181,DBD-Genes-Full-Data
28036,ID/DD,26607181,DBD-Genes-Full-Data
28036,ID/DD,26374271,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,24566669,DBD-Genes-Full-Data
227619,ID/DD,21763484,DBD-Genes-Full-Data
270672,ID/DD,26350204,DBD-Genes-Full-Data
270672,ID/DD,26350204,DBD-Genes-Full-Data
270672,ID/DD,26350204,DBD-Genes-Full-Data
270672,ID/DD,26350204,DBD-Genes-Full-Data
270672,ID/DD,26350204,DBD-Genes-Full-Data
72175,ID/DD,22612257,DBD-Genes-Full-Data
72175,ID/DD,27146152,DBD-Genes-Full-Data
69606,ID/DD,25326637,DBD-Genes-Full-Data
69606,ID/DD,23499752,DBD-Genes-Full-Data
338370,ID/DD,24075186,DBD-Genes-Full-Data
338370,ID/DD,26923739,DBD-Genes-Full-Data
67203,ID/DD,26350204,DBD-Genes-Full-Data
67203,ID/DD,21529751,DBD-Genes-Full-Data
67203,ID/DD,21529751,DBD-Genes-Full-Data
67203,ID/DD,21529752,DBD-Genes-Full-Data
67203,ID/DD,21529752,DBD-Genes-Full-Data
18015,ID/DD,26350204,DBD-Genes-Full-Data
18015,ID/DD,26350204,DBD-Genes-Full-Data
18015,ID/DD,26350204,DBD-Genes-Full-Data
18015,ID/DD,26350204,DBD-Genes-Full-Data
18015,ID/DD,25480383,DBD-Genes-Full-Data
18015,ID/DD,25480383,DBD-Genes-Full-Data
18015,ID/DD,25480383,DBD-Genes-Full-Data
18015,ID/DD,23758643,DBD-Genes-Full-Data
18015,ID/DD,23758643,DBD-Genes-Full-Data
18015,ID/DD,16380919,DBD-Genes-Full-Data
59007,ID/DD,22581936,DBD-Genes-Full-Data
59007,ID/DD,25707956,DBD-Genes-Full-Data
59007,ID/DD,25220016,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
59007,ID/DD,24651605,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
71175,ID/DD,26701315,DBD-Genes-Full-Data
28114,ID/DD,26350204,DBD-Genes-Full-Data
28114,ID/DD,26055038,DBD-Genes-Full-Data
28114,ID/DD,24102521,DBD-Genes-Full-Data
28114,ID/DD,22577224,DBD-Genes-Full-Data
28114,ID/DD,22541559,DBD-Genes-Full-Data
28114,ID/DD,22541559,DBD-Genes-Full-Data
28114,ID/DD,22541559,DBD-Genes-Full-Data
94190,ID/DD,25649377,DBD-Genes-Full-Data
94190,ID/DD,20528889,DBD-Genes-Full-Data
94190,ID/DD,18261018,DBD-Genes-Full-Data
18508,ID/DD,26350204,DBD-Genes-Full-Data
18508,ID/DD,17595013,DBD-Genes-Full-Data
18508,ID/DD,19898691,DBD-Genes-Full-Data
18508,ID/DD,19898691,DBD-Genes-Full-Data
18508,ID/DD,19898691,DBD-Genes-Full-Data
279653,ID/DD,26993267,DBD-Genes-Full-Data
279653,ID/DD,25499160,DBD-Genes-Full-Data
279653,ID/DD,25227595,DBD-Genes-Full-Data
279653,ID/DD,25218114,DBD-Genes-Full-Data
279653,ID/DD,18469813,DBD-Genes-Full-Data
279653,ID/DD,18469813,DBD-Genes-Full-Data
279653,ID/DD,18469813,DBD-Genes-Full-Data
279653,ID/DD,18469813,DBD-Genes-Full-Data
279653,ID/DD,18469813,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,19214208,DBD-Genes-Full-Data
279653,ID/DD,20713952,DBD-Genes-Full-Data
279653,ID/DD,20830798,DBD-Genes-Full-Data
279653,ID/DD,20830798,DBD-Genes-Full-Data
279653,ID/DD,20830798,DBD-Genes-Full-Data
279653,ID/DD,21480887,DBD-Genes-Full-Data
279653,ID/DD,22633638,DBD-Genes-Full-Data
279653,ID/DD,22050978,DBD-Genes-Full-Data
279653,ID/DD,22050978,DBD-Genes-Full-Data
279653,ID/DD,22050978,DBD-Genes-Full-Data
241062,ID/DD,26050939,DBD-Genes-Full-Data
241062,ID/DD,25804403,DBD-Genes-Full-Data
241062,ID/DD,25823418,DBD-Genes-Full-Data
320595,ID/DD,25533962,DBD-Genes-Full-Data
320595,ID/DD,17594395,DBD-Genes-Full-Data
320595,ID/DD,16199551,DBD-Genes-Full-Data
83946,ID/DD,23033978,DBD-Genes-Full-Data
83946,ID/DD,26350204,DBD-Genes-Full-Data
18700,ID/DD,24357517,DBD-Genes-Full-Data
18700,ID/DD,24706016,DBD-Genes-Full-Data
27392,ID/DD,25590979,DBD-Genes-Full-Data
27392,ID/DD,26350204,DBD-Genes-Full-Data
27392,ID/DD,26350204,DBD-Genes-Full-Data
218832,ID/DD,26350204,DBD-Genes-Full-Data
218832,ID/DD,23355746,DBD-Genes-Full-Data
70428,ID/DD,26350204,DBD-Genes-Full-Data
70428,ID/DD,27159321,DBD-Genes-Full-Data
54633,ID/DD,25533962,DBD-Genes-Full-Data
54633,ID/DD,16493439,DBD-Genes-Full-Data
54633,ID/DD,26350204,DBD-Genes-Full-Data
54633,ID/DD,26350204,DBD-Genes-Full-Data
53381,ID/DD,26350204,DBD-Genes-Full-Data
53381,ID/DD,26350204,DBD-Genes-Full-Data
73422,ID/DD,26350204,DBD-Genes-Full-Data
73422,ID/DD,26350204,DBD-Genes-Full-Data
69017,ID/DD,25595153,DBD-Genes-Full-Data
69017,ID/DD,25595153,DBD-Genes-Full-Data
69017,ID/DD,25060993,DBD-Genes-Full-Data
69017,ID/DD,25060993,DBD-Genes-Full-Data
69017,ID/DD,24101679,DBD-Genes-Full-Data
69017,ID/DD,23126439,DBD-Genes-Full-Data
226407,ID/DD,26350204,DBD-Genes-Full-Data
226407,ID/DD,26421802,DBD-Genes-Full-Data
226407,ID/DD,20512159,DBD-Genes-Full-Data
226407,ID/DD,20512159,DBD-Genes-Full-Data
225998,ID/DD,25950944,DBD-Genes-Full-Data
225998,ID/DD,27352968,DBD-Genes-Full-Data
110651,ID/DD,16691578,DBD-Genes-Full-Data
212712,ID/DD,25533962,DBD-Genes-Full-Data
212712,ID/DD,26350204,DBD-Genes-Full-Data
212712,ID/DD,25885067,DBD-Genes-Full-Data
212712,ID/DD,25885067,DBD-Genes-Full-Data
212712,ID/DD,25885067,DBD-Genes-Full-Data
212712,ID/DD,24301056,DBD-Genes-Full-Data
212712,ID/DD,19668335,DBD-Genes-Full-Data
212712,ID/DD,19668335,DBD-Genes-Full-Data
212712,ID/DD,19668335,DBD-Genes-Full-Data
212712,ID/DD,17377962,DBD-Genes-Full-Data
212712,ID/DD,26596517,DBD-Genes-Full-Data
20273,ID/DD,26350204,DBD-Genes-Full-Data
20273,ID/DD,16236810,DBD-Genes-Full-Data
20273,ID/DD,26220391,DBD-Genes-Full-Data
239122,ID/DD,26350204,DBD-Genes-Full-Data
239122,ID/DD,23020937,DBD-Genes-Full-Data
243961,ID/DD,26350204,DBD-Genes-Full-Data
210274,ID/DD,20473310,DBD-Genes-Full-Data
210274,ID/DD,26350204,DBD-Genes-Full-Data
210274,ID/DD,26350204,DBD-Genes-Full-Data
210274,ID/DD,26350204,DBD-Genes-Full-Data
55963,ID/DD,26138499,DBD-Genes-Full-Data
55963,ID/DD,27193218,DBD-Genes-Full-Data
20666,ID/DD,26543203,DBD-Genes-Full-Data
20666,ID/DD,26543203,DBD-Genes-Full-Data
20666,ID/DD,26543203,DBD-Genes-Full-Data
20678,ID/DD,26350204,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,22290657,DBD-Genes-Full-Data
20678,ID/DD,23220431,DBD-Genes-Full-Data
20678,ID/DD,26111154,DBD-Genes-Full-Data
57815,ID/DD,27246907,DBD-Genes-Full-Data
57815,ID/DD,26299366,DBD-Genes-Full-Data
57815,ID/DD,26299366,DBD-Genes-Full-Data
57815,ID/DD,26299366,DBD-Genes-Full-Data
57815,ID/DD,26299366,DBD-Genes-Full-Data
57815,ID/DD,26299366,DBD-Genes-Full-Data
214585,ID/DD,26350204,DBD-Genes-Full-Data
214585,ID/DD,26350204,DBD-Genes-Full-Data
214585,ID/DD,26350204,DBD-Genes-Full-Data
214585,ID/DD,24090761,DBD-Genes-Full-Data
